"DATASET","P","CLASSIFIER","STAT","GLOBAL"
"../scenariosimul/scenariosimulC8D3G3STDEV0.05.csv","4","xgboost","recall","0.644395609998897"
"../scenariosimul/scenariosimulC8D3G3STDEV0.05.csv","4","xgboost","accuracy","0.668"
"../scenariosimul/scenariosimulC8D3G3STDEV0.05.csv","7","xgboost","precision","0.621667813028027"
"../scenariosimul/scenariosimulC8D3G3STDEV0.05.csv","7","xgboost","recall","0.644395609998897"
"../scenariosimul/scenariosimulC8D3G3STDEV0.05.csv","7","xgboost","accuracy","0.668"
"../scenariosimul/scenariosimulC8D3G3STDEV0.05.csv","11","xgboost","precision","0.621667813028027"
"../scenariosimul/scenariosimulC8D3G3STDEV0.05.csv","11","xgboost","recall","0.644395609998897"
"../scenariosimul/scenariosimulC8D3G3STDEV0.05.csv","11","xgboost","accuracy","0.668"
"../scenariosimul/scenariosimulC8D3G3STDEV0.05.csv","15","xgboost","precision","0.621667813028027"
"../scenariosimul/scenariosimulC8D3G3STDEV0.05.csv","15","xgboost","recall","0.644395609998897"
"../scenariosimul/scenariosimulC8D3G3STDEV0.05.csv","15","xgboost","accuracy","0.668"
"../scenariosimul/scenariosimulC8D3G3STDEV0.05.csv","2","multinom","precision","0.445686239712338"
"../scenariosimul/scenariosimulC8D3G3STDEV0.05.csv","2","multinom","recall","0.492100933880251"
"../scenariosimul/scenariosimulC8D3G3STDEV0.05.csv","2","multinom","accuracy","0.372"
"../scenariosimul/scenariosimulC8D3G3STDEV0.05.csv","4","multinom","precision","0.445686239712338"
"../scenariosimul/scenariosimulC8D3G3STDEV0.05.csv","4","multinom","recall","0.492100933880251"
"../scenariosimul/scenariosimulC8D3G3STDEV0.05.csv","4","multinom","accuracy","0.372"
"../scenariosimul/scenariosimulC8D3G3STDEV0.05.csv","7","multinom","precision","0.445686239712338"
"../scenariosimul/scenariosimulC8D3G3STDEV0.05.csv","7","multinom","recall","0.492100933880251"
"../scenariosimul/scenariosimulC8D3G3STDEV0.05.csv","7","multinom","accuracy","0.372"
"../scenariosimul/scenariosimulC8D3G3STDEV0.05.csv","11","multinom","precision","0.445686239712338"
"../scenariosimul/scenariosimulC8D3G3STDEV0.05.csv","11","multinom","recall","0.492100933880251"
"../scenariosimul/scenariosimulC8D3G3STDEV0.05.csv","11","multinom","accuracy","0.372"
"../scenariosimul/scenariosimulC8D3G3STDEV0.05.csv","15","multinom","precision","0.445686239712338"
"../scenariosimul/scenariosimulC8D3G3STDEV0.05.csv","15","multinom","recall","0.492100933880251"
"../scenariosimul/scenariosimulC8D3G3STDEV0.05.csv","15","multinom","accuracy","0.372"
"../scenariosimul/scenariosimulC8D3G3STDEV0.05.csv","2","lda","precision","0.433905898351685"
"../scenariosimul/scenariosimulC8D3G3STDEV0.05.csv","2","lda","recall","0.468811797666646"
"../scenariosimul/scenariosimulC8D3G3STDEV0.05.csv","2","lda","accuracy","0.364"
"../scenariosimul/scenariosimulC8D3G3STDEV0.05.csv","4","lda","precision","0.433905898351685"
"../scenariosimul/scenariosimulC8D3G3STDEV0.05.csv","4","lda","recall","0.468811797666646"
"../scenariosimul/scenariosimulC8D3G3STDEV0.05.csv","4","lda","accuracy","0.364"
"../scenariosimul/scenariosimulC8D3G3STDEV0.05.csv","7","lda","precision","0.433905898351685"
"../scenariosimul/scenariosimulC8D3G3STDEV0.05.csv","7","lda","recall","0.468811797666646"
"../scenariosimul/scenariosimulC8D3G3STDEV0.05.csv","7","lda","accuracy","0.364"
"../scenariosimul/scenariosimulC8D3G3STDEV0.05.csv","11","lda","precision","0.433905898351685"
"../scenariosimul/scenariosimulC8D3G3STDEV0.05.csv","11","lda","recall","0.468811797666646"
"../scenariosimul/scenariosimulC8D3G3STDEV0.05.csv","11","lda","accuracy","0.364"
"../scenariosimul/scenariosimulC8D3G3STDEV0.05.csv","15","lda","precision","0.433905898351685"
"../scenariosimul/scenariosimulC8D3G3STDEV0.05.csv","15","lda","recall","0.468811797666646"
"../scenariosimul/scenariosimulC8D3G3STDEV0.05.csv","15","lda","accuracy","0.364"
"../scenariosimul/scenariosimulC8D3G3STDEV0.05.csv","2","forest","precision","0.80975998661808"
"../scenariosimul/scenariosimulC8D3G3STDEV0.05.csv","2","forest","recall","0.815233073344643"
"../scenariosimul/scenariosimulC8D3G3STDEV0.05.csv","2","forest","accuracy","0.816"
"../scenariosimul/scenariosimulC8D3G3STDEV0.05.csv","4","forest","precision","0.80975998661808"
"../scenariosimul/scenariosimulC8D3G3STDEV0.05.csv","4","forest","recall","0.815233073344643"
"../scenariosimul/scenariosimulC8D3G3STDEV0.05.csv","4","forest","accuracy","0.816"
"../scenariosimul/scenariosimulC8D3G3STDEV0.05.csv","7","forest","precision","0.80975998661808"
"../scenariosimul/scenariosimulC8D3G3STDEV0.05.csv","7","forest","recall","0.815233073344643"
"../scenariosimul/scenariosimulC8D3G3STDEV0.05.csv","7","forest","accuracy","0.816"
"../scenariosimul/scenariosimulC8D3G3STDEV0.05.csv","11","forest","precision","0.80975998661808"
"../scenariosimul/scenariosimulC8D3G3STDEV0.05.csv","11","forest","recall","0.815233073344643"
"../scenariosimul/scenariosimulC8D3G3STDEV0.05.csv","11","forest","accuracy","0.816"
"../scenariosimul/scenariosimulC8D3G3STDEV0.05.csv","15","forest","precision","0.80975998661808"
"../scenariosimul/scenariosimulC8D3G3STDEV0.05.csv","15","forest","recall","0.815233073344643"
"../scenariosimul/scenariosimulC8D3G3STDEV0.05.csv","15","forest","accuracy","0.816"
"../scenariosimul/scenariosimulC8D3G3STDEV0.05.csv","2","svm","precision","0.790991935828481"
"../scenariosimul/scenariosimulC8D3G3STDEV0.05.csv","2","svm","recall","0.774218969716789"
"../scenariosimul/scenariosimulC8D3G3STDEV0.05.csv","2","svm","accuracy","0.78"
"../scenariosimul/scenariosimulC8D3G3STDEV0.05.csv","4","svm","precision","0.790991935828481"
"../scenariosimul/scenariosimulC8D3G3STDEV0.05.csv","4","svm","recall","0.774218969716789"
"../scenariosimul/scenariosimulC8D3G3STDEV0.05.csv","4","svm","accuracy","0.78"
"../scenariosimul/scenariosimulC8D3G3STDEV0.05.csv","7","svm","precision","0.790991935828481"
"../scenariosimul/scenariosimulC8D3G3STDEV0.05.csv","7","svm","recall","0.774218969716789"
"../scenariosimul/scenariosimulC8D3G3STDEV0.05.csv","7","svm","accuracy","0.78"
"../scenariosimul/scenariosimulC8D3G3STDEV0.05.csv","11","svm","precision","0.790991935828481"
"../scenariosimul/scenariosimulC8D3G3STDEV0.05.csv","11","svm","recall","0.774218969716789"
"../scenariosimul/scenariosimulC8D3G3STDEV0.05.csv","11","svm","accuracy","0.78"
"../scenariosimul/scenariosimulC8D3G3STDEV0.05.csv","15","svm","precision","0.790991935828481"
"../scenariosimul/scenariosimulC8D3G3STDEV0.05.csv","15","svm","recall","0.774218969716789"
"../scenariosimul/scenariosimulC8D3G3STDEV0.05.csv","15","svm","accuracy","0.78"
"../scenariosimul/scenariosimulC8D3G3STDEV0.05.csv","2","xgboost","precision","0.740328648480666"
"../scenariosimul/scenariosimulC8D3G3STDEV0.05.csv","2","xgboost","recall","0.748425548760598"
"../scenariosimul/scenariosimulC8D3G3STDEV0.05.csv","2","xgboost","accuracy","0.74"
"../scenariosimul/scenariosimulC8D3G3STDEV0.05.csv","4","xgboost","precision","0.740328648480666"
"../scenariosimul/scenariosimulC8D3G3STDEV0.05.csv","4","xgboost","recall","0.748425548760598"
"../scenariosimul/scenariosimulC8D3G3STDEV0.05.csv","4","xgboost","accuracy","0.74"
"../scenariosimul/scenariosimulC8D3G3STDEV0.05.csv","7","xgboost","precision","0.740328648480666"
"../scenariosimul/scenariosimulC8D3G3STDEV0.05.csv","7","xgboost","recall","0.748425548760598"
"../scenariosimul/scenariosimulC8D3G3STDEV0.05.csv","7","xgboost","accuracy","0.74"
"../scenariosimul/scenariosimulC8D3G3STDEV0.05.csv","11","xgboost","precision","0.740328648480666"
"../scenariosimul/scenariosimulC8D3G3STDEV0.05.csv","11","xgboost","recall","0.748425548760598"
"../scenariosimul/scenariosimulC8D3G3STDEV0.05.csv","11","xgboost","accuracy","0.74"
"../scenariosimul/scenariosimulC8D3G3STDEV0.05.csv","15","xgboost","precision","0.740328648480666"
"../scenariosimul/scenariosimulC8D3G3STDEV0.05.csv","15","xgboost","recall","0.748425548760598"
"../scenariosimul/scenariosimulC8D3G3STDEV0.05.csv","15","xgboost","accuracy","0.74"
"../scenariosimul/scenariosimulC8D3G3STDEV0.05.csv","2","multinom","precision","0.357991116026712"
"../scenariosimul/scenariosimulC8D3G3STDEV0.05.csv","2","multinom","recall","0.383613042515175"
"../scenariosimul/scenariosimulC8D3G3STDEV0.05.csv","2","multinom","accuracy","0.316"
"../scenariosimul/scenariosimulC8D3G3STDEV0.05.csv","4","multinom","precision","0.357991116026712"
"../scenariosimul/scenariosimulC8D3G3STDEV0.05.csv","4","multinom","recall","0.383613042515175"
"../scenariosimul/scenariosimulC8D3G3STDEV0.05.csv","4","multinom","accuracy","0.316"
"../scenariosimul/scenariosimulC8D3G3STDEV0.05.csv","7","multinom","precision","0.357991116026712"
"../scenariosimul/scenariosimulC8D3G3STDEV0.05.csv","7","multinom","recall","0.383613042515175"
"../scenariosimul/scenariosimulC8D3G3STDEV0.05.csv","7","multinom","accuracy","0.316"
"../scenariosimul/scenariosimulC8D3G3STDEV0.05.csv","11","multinom","precision","0.357991116026712"
"../scenariosimul/scenariosimulC8D3G3STDEV0.05.csv","11","multinom","recall","0.383613042515175"
"../scenariosimul/scenariosimulC8D3G3STDEV0.05.csv","11","multinom","accuracy","0.316"
"../scenariosimul/scenariosimulC8D3G3STDEV0.05.csv","15","multinom","precision","0.357991116026712"
"../scenariosimul/scenariosimulC8D3G3STDEV0.05.csv","15","multinom","recall","0.383613042515175"
"../scenariosimul/scenariosimulC8D3G3STDEV0.05.csv","15","multinom","accuracy","0.316"
"../scenariosimul/scenariosimulC8D3G3STDEV0.05.csv","2","lda","precision","0.337972525727703"
"../scenariosimul/scenariosimulC8D3G3STDEV0.05.csv","2","lda","recall","0.357441049778871"
"../scenariosimul/scenariosimulC8D3G3STDEV0.05.csv","2","lda","accuracy","0.312"
"../scenariosimul/scenariosimulC8D3G3STDEV0.05.csv","4","lda","precision","0.337972525727703"
"../scenariosimul/scenariosimulC8D3G3STDEV0.05.csv","4","lda","recall","0.357441049778871"
"../scenariosimul/scenariosimulC8D3G3STDEV0.05.csv","4","lda","accuracy","0.312"
"../scenariosimul/scenariosimulC8D3G3STDEV0.05.csv","7","lda","precision","0.337972525727703"
"../scenariosimul/scenariosimulC8D3G3STDEV0.05.csv","7","lda","recall","0.357441049778871"
"../scenariosimul/scenariosimulC8D3G3STDEV0.05.csv","7","lda","accuracy","0.312"
"../scenariosimul/scenariosimulC8D3G3STDEV0.05.csv","11","lda","precision","0.337972525727703"
"../scenariosimul/scenariosimulC8D3G3STDEV0.05.csv","11","lda","recall","0.357441049778871"
"../scenariosimul/scenariosimulC8D3G3STDEV0.05.csv","11","lda","accuracy","0.312"
"../scenariosimul/scenariosimulC8D3G3STDEV0.05.csv","15","lda","precision","0.337972525727703"
"../scenariosimul/scenariosimulC8D3G3STDEV0.05.csv","15","lda","recall","0.357441049778871"
"../scenariosimul/scenariosimulC8D3G3STDEV0.05.csv","15","lda","accuracy","0.312"
"../scenariosimul/scenariosimulC8D3G3STDEV0.05.csv","2","forest","precision","0.822658950005841"
"../scenariosimul/scenariosimulC8D3G3STDEV0.05.csv","2","forest","recall","0.778561721323594"
"../scenariosimul/scenariosimulC8D3G3STDEV0.05.csv","2","forest","accuracy","0.852"
"../scenariosimul/scenariosimulC8D3G3STDEV0.05.csv","4","forest","precision","0.822658950005841"
"../scenariosimul/scenariosimulC8D3G3STDEV0.05.csv","4","forest","recall","0.778561721323594"
"../scenariosimul/scenariosimulC8D3G3STDEV0.05.csv","4","forest","accuracy","0.852"
"../scenariosimul/scenariosimulC8D3G3STDEV0.05.csv","7","forest","precision","0.822658950005841"
"../scenariosimul/scenariosimulC8D3G3STDEV0.05.csv","7","forest","recall","0.778561721323594"
"../scenariosimul/scenariosimulC8D3G3STDEV0.05.csv","7","forest","accuracy","0.852"
"../scenariosimul/scenariosimulC8D3G3STDEV0.05.csv","11","forest","precision","0.822658950005841"
"../scenariosimul/scenariosimulC8D3G3STDEV0.05.csv","11","forest","recall","0.778561721323594"
"../scenariosimul/scenariosimulC8D3G3STDEV0.05.csv","11","forest","accuracy","0.852"
"../scenariosimul/scenariosimulC8D3G3STDEV0.05.csv","15","forest","precision","0.822658950005841"
"../scenariosimul/scenariosimulC8D3G3STDEV0.05.csv","15","forest","recall","0.778561721323594"
"../scenariosimul/scenariosimulC8D3G3STDEV0.05.csv","15","forest","accuracy","0.852"
"../scenariosimul/scenariosimulC8D3G3STDEV0.05.csv","2","svm","precision","0.797197985770122"
"../scenariosimul/scenariosimulC8D3G3STDEV0.05.csv","2","svm","recall","0.786246726435787"
"../scenariosimul/scenariosimulC8D3G3STDEV0.05.csv","2","svm","accuracy","0.824"
"../scenariosimul/scenariosimulC8D3G3STDEV0.05.csv","4","svm","precision","0.797197985770122"
"../scenariosimul/scenariosimulC8D3G3STDEV0.05.csv","4","svm","recall","0.786246726435787"
"../scenariosimul/scenariosimulC8D3G3STDEV0.05.csv","4","svm","accuracy","0.824"
"../scenariosimul/scenariosimulC8D3G3STDEV0.05.csv","7","svm","precision","0.797197985770122"
"../scenariosimul/scenariosimulC8D3G3STDEV0.05.csv","7","svm","recall","0.786246726435787"
"../scenariosimul/scenariosimulC8D3G3STDEV0.05.csv","7","svm","accuracy","0.824"
"../scenariosimul/scenariosimulC8D3G3STDEV0.05.csv","11","svm","precision","0.797197985770122"
"../scenariosimul/scenariosimulC8D3G3STDEV0.05.csv","11","svm","recall","0.786246726435787"
"../scenariosimul/scenariosimulC8D3G3STDEV0.05.csv","11","svm","accuracy","0.824"
"../scenariosimul/scenariosimulC8D3G3STDEV0.05.csv","15","svm","precision","0.797197985770122"
"../scenariosimul/scenariosimulC8D3G3STDEV0.05.csv","15","svm","recall","0.786246726435787"
"../scenariosimul/scenariosimulC8D3G3STDEV0.05.csv","15","svm","accuracy","0.824"
"../scenariosimul/scenariosimulC8D3G3STDEV0.05.csv","2","xgboost","precision","0.749632990714601"
"../scenariosimul/scenariosimulC8D3G3STDEV0.05.csv","2","xgboost","recall","0.716609548793791"
"../scenariosimul/scenariosimulC8D3G3STDEV0.05.csv","2","xgboost","accuracy","0.776"
"../scenariosimul/scenariosimulC8D3G3STDEV0.05.csv","4","xgboost","precision","0.749632990714601"
"../scenariosimul/scenariosimulC8D3G3STDEV0.05.csv","4","xgboost","recall","0.716609548793791"
"../scenariosimul/scenariosimulC8D3G3STDEV0.05.csv","4","xgboost","accuracy","0.776"
"../scenariosimul/scenariosimulC8D3G3STDEV0.05.csv","7","xgboost","precision","0.749632990714601"
"../scenariosimul/scenariosimulC8D3G3STDEV0.05.csv","7","xgboost","recall","0.716609548793791"
"../scenariosimul/scenariosimulC8D3G3STDEV0.05.csv","7","xgboost","accuracy","0.776"
"../scenariosimul/scenariosimulC8D3G3STDEV0.05.csv","11","xgboost","precision","0.749632990714601"
"../scenariosimul/scenariosimulC8D3G3STDEV0.05.csv","11","xgboost","recall","0.716609548793791"
"../scenariosimul/scenariosimulC8D3G3STDEV0.05.csv","11","xgboost","accuracy","0.776"
"../scenariosimul/scenariosimulC8D3G3STDEV0.05.csv","15","xgboost","precision","0.749632990714601"
"../scenariosimul/scenariosimulC8D3G3STDEV0.05.csv","15","xgboost","recall","0.716609548793791"
